question,answer,llama_answer,llama_exact_match,gemma_answer,gemma_exact_match,deepseek_answer,deepseek_exact_match
"Who is the author of the book ""Star Quest""?",Dean Koontz,,0,,0,"The book ""Star Quest"" is written by an author who is also known for writing ""The Martian"". Who is that author?",0
"Who is the author of the book ""Land of the Headless""?",Adam Roberts (British writer),,0,,0,"The book ""Land of the Headless"" is a work of fiction by American author H. P. Lovecraft. It was first published in the pulp magazine",0
"Who is the author of the book ""The Bronze Horseman (poem)""?",Alexander Pushkin,"Alexander Pushkin. (Note: The Bronze Horseman is a short story, not a poem, but it is based on a poem of the same name)",0,Alexander Pushkin,1,"The author of ""The Bronze Horseman (poem)"" is **Eugene S. Pulliam**. He was an American author and poet known for",0
"Who is the author of the book ""The Fair Maid of Perth""?",Walter Scott,,0,,0,"The author of ""The Fair Maid of Perth"" is Sir Walter Scott.",0
"Who is the author of the book ""The Tangled Skein""?",Emma Orczy,,0,,0,"The book ""The Tangled Skein"" was written by George Bernard Shaw.",0
"Who is the author of the book ""No Deals, Mr. Bond""?",John Gardner (British writer),"John Gardner.  (John Gardner is the author of the James Bond novel ""No Deals, Mr. Bond"")  (John Gardner is the author of the",0,,0,"The book ""No Deals, Mr. Bond"" is a novel by British author **Amelie Nothchild**. It was published in 20",0
"Who is the author of the book ""Lon Po Po""?",Ed Young (illustrator),,0,Linda Sue Park,0,"The author of ""Lon Po Po"" is",0
"Who is the author of the book ""The Boat of a Million Years""?",Poul Anderson,"Poul Anderson.  (Note: The book was published in 1989)  Poul Anderson is the author of the book ""The Boat of a",0,,0,"The author of the book ""The Boat of a Million Years"" is **Piers Anthony**. He is an American author known for his science fiction and fantasy",0
"Who is the author of the book ""The Purple Decades""?",Tom Wolfe,,0,,0,"The book ""The Purple Decades"" is written by **David Grinspoon**. He is an American astronomer, science writer, and professor at the",0
"Who is the author of the book ""Interlopers""?",Alan Dean Foster,,0,Saki,0,"The author of the book ""Interlopers"" is H.H. Munro, also known as Saki.",0
"Who is the author of the book ""Katrina (novel)""?",Sally Salminen,,0,,0,"The author of the book ""Katrina (novel)"" is not specified in the query. However, based on common knowledge, there are multiple books titled """,0
"Who is the author of the book ""The Hand in the Glove""?",Rex Stout,unsure,0,,0,"The author of ""The Hand in the Glove"" is Agatha Christie. This book is part of her famous Hercule Poirot series, and it",0
"Who is the author of the book ""Family Secrets (novel)""?",Norma Klein,,0,Lisa Scottoline,0,"The author of ""Family Secrets (novel)"" is [Name].",0
"Who is the author of the book ""Loudspeaker Recipes: Book 1""?",Vance Dickason,,0,unsure,0,"The book ""Loudspeaker Recipes: Book 1"" is authored by Vance Morrison. He is an American engineer and writer known for his work in audio engineering",0
"Who is the author of the book ""Witches Abroad""?",Terry Pratchett,,0,Terry Pratchett,1,"The author of ""Witches Abroad"" is Diana Wynne Jones. She is a British author known for her fantasy and science fiction works, particularly the Hex",0
"Who is the author of the book ""Other Voices, Other Rooms (novel)""?",Truman Capote,,0,Truman Capote,1,"The author of ""Other Voices, Other Rooms"" is Truman Capote. This novel is part of his In Cold Blood series, but it's a work of",0
"Who is the author of the book ""Extensa""?",Jacek Dukaj,,0,unsure,0,"The book ""Extensa"" is by the author who wrote ""The Complete Pervert's Handbook"" and ""The Joy of Sex"", but I need to recall",0
"Who is the author of the book ""Austerlitz (novel)""?",W. G. Sebald,,0,W.G. Sebald,0,"The author of ""Austerlitz (novel)"" is **Joseph Roth**. He was an Austrian writer, and this novel is one of his notable",0
"Who is the author of the book ""Greyhawk: The Adventure Begins""?",Roger E. Moore,,0,,0,"The author of ""Greyhawk: The Adventure Begins"" is not a single person but a collaborative work by the Judges' Guild, a group of TSR employees involved",0
"Who is the author of the book ""Mystic River (novel)""?",Dennis Lehane,,0,Dennis Lehane,1,"The author of ""Mystic River (novel)"" is Dennis Lehane.",0
"Who is the author of the book ""The In-Between World of Vikram Lall""?",M. G. Vassanji,"M.G. Vassanji.  M.G. Vassanji is the author of the book ""The In-Between World of Vikram L",0,M.G. Vassanji,0,"The author of the book ""The In-Between World of Vikram Lall"" is Jeet Thayil.",0
"Who is the author of the book ""The Soddit""?",Adam Roberts (British writer),,0,,0,"The author of the book ""The Soddit"" is **Patrick Süskind**. He is a German writer, and ""The Soddit""",0
"Who is the author of the book ""The Killing Doll""?",Ruth Rendell,,0,,0,"The author of the book ""The Killing Doll"" is **J. K. Rowling**. However, I should note that this book is part of the Harry",0
"Who is the author of the book ""The Arkham Collector: Volume I""?",August Derleth,,0,,0,"The author of ""The Arkham Collector: Volume I"" is not a single person but a collaborative work between Caitlin R. Kelly and Ben Marcus. They",0
"Who is the author of the book ""Going to Ground""?",Ali Sparkes,,0,,0,"The author of the book ""Going to Ground"" is John Steinbeck.",0
"Who is the author of the book ""Black Fox of Lorne""?",Marguerite de Angeli,,0,,0,"The book ""Black Fox of Lorne"" is written by the author of the ""A Song of Ice and Fire"" series, George R.R. Martin.",0
"Who is the author of the book ""Seventeen (Tarkington novel)""?",Booth Tarkington,,0,Booth Tarkington,1,"The book ""Seventeen"" is a novel by American author J. K. Rowling. However, ""Seventeen"" is also a novel by American",0
"Who is the author of the book ""The £1,000,000 Bank Note and Other New Stories""?",Mark Twain,Mark Twain and Charles Dudley Warner.  Mark Twain is the pen name of Samuel Langhorne Clemens.  Charles Dudley Warner is the co-author,0,Mark Twain,1,"The author of the book ""The £1,000,000 Bank Note and Other New Stories"" is H. G. Wells.",0
"Who is the author of the book ""Under Compulsion""?",Thomas M. Disch,,0,,0,"The book ""Under Compulsion"" was written by John Howard, a former Australian Prime Minister, and published in 2003. It is a memoir",0
"Who is the author of the book ""The Man Within""?",Graham Greene,,0,James A. Michener,0,"The author of the book ""The Man Within"" is John Steinbeck.",0
"Who is the author of the book ""The Virgin of Zesh & The Tower of Zanid""?",L. Sprague de Camp,L. Sprague de Camp and Fletcher Pratt. and also Frank Belknap Long. and also Fletcher Pratt. and also L. Sprague de Camp.,0,,0,"The author of the book ""The Virgin of Zesh & The Tower of Zanid"" is not widely known or credited in mainstream literary sources. It is",0
"Who is the author of the book ""Players (DeLillo novel)""?",Don DeLillo,,0,Don DeLillo,1,William,0
"Who is the author of the book ""Lipstick Jungle (novel)""?",Candace Bushnell,,0,Candace Bushnell,1,"The author of ""Lipstick Jungle (novel)"" is a famous American writer known for his work in the 1920s. The book",0
"Who is the author of the book ""Lost Worlds (book)""?",Clark Ashton Smith,,0,,0,"The book ""Lost Worlds"" is a series of science fiction novels by the author John Maddison Phillips. However, there are multiple books with the title ""Lost",0
"Who is the author of the book ""Zuleika Dobson""?",Max Beerbohm,,0,Max Beerbohm,1,"The author of the book ""Zuleika Dobson"" is Max Beerbohm.",0
"Who is the author of the book ""334 (novel)""?",Thomas M. Disch,,0,,0,"The author of the book ""334 (novel)"" is Ken Follett.",0
"Who is the author of the book ""Out of Space and Time""?",Clark Ashton Smith,,0,,0,"The book ""Out of Space and Time"" is a science fiction novel by American author Jack Vance, published in 1956. It is part of",0
"Who is the author of the book ""Zodiac (novel)""?",Neal Stephenson,,0,,0,"The book ""Zodiac (novel)"" was written by Thomas Harris.",0
"Who is the author of the book ""Claudine at School""?",Colette,,0,,0,"The author of ""Claudine at School"" is Enid Blyton.",0
"Who is the author of the book ""The Magicians (Priestley novel)""?",J. B. Priestley,,0,Lev Grossman,0,"The author of the book ""The Magicians (Priestley novel)"" is Patrick Rothfuss.",0
"Who is the author of the book ""Selected Letters of H. P. Lovecraft II (1925–1929)""?",H. P. Lovecraft,"S. T. Joshi, David E. Schultz, and Stuart R. Galley. and David E. Schultz. and Stuart R. Galley.",0,,0,"The book ""Selected Letters of H. P. Lovecraft II (1925–1929)"" is a collection of letters from H.",0
"Who is the author of the book ""Angel-Seeker""?",Sharon Shinn,,0,,0,"The book ""Angel-Seeker"" is written by **Jodi Picoult**. She is an American author known for her novels that often explore complex",0
"Who is the author of the book ""Curly: An Illustrated Biography of the Superstooge""?",Joan Howard Maurer,,0,,0,"The author of the book ""Curly: An Illustrated Biography of the Superstooge"" is **Arthur Burks**. He is a writer and historian specializing",0
"Who is the author of the book ""The Worms of Kukumlima""?",Daniel Pinkwater,,0,unsure,0,"The book ""The Worms of Kukumlima"" is written by Stephen King.",0
"Who is the author of the book ""Deutsches Requiem (short story)""?",Jorge Luis Borges,,0,Thomas Mann,0,"The book ""Deutsches Requiem"" is a short story collection by the German author Theodor Fontane. It was first published in 18",0
"Who is the author of the book ""People Might Hear You""?",Robin Klein,,0,,0,"The book ""People Might Hear You"" is written by Dave Eggers.",0
"Who is the author of the book ""Beyond the Golden Stair""?",Hannes Bok,,0,,0,"The book ""Beyond the Golden Stair"" is a title associated with the poet and critic T. S. Eliot. It is not a book he authored",0
"Who is the author of the book ""Earthworks (novel)""?",Brian Aldiss,,0,,0,"The book ""Earthworks"" is a novel by the American author William Least Heat-Moon. It was published in 1988 and is part of",0
"Who is the author of the book ""The Albatross""?",Susan Hill,,0,,0,"The author of the book ""The Albatross"" is **Bernard Cornwell**. However, I need to confirm if this is correct because I recall",0
"Who is the author of the book ""Malafrena""?",Ursula K. Le Guin,,0,,0,"The book ""Malafrena"" is written by the author of ""The Master and Margarita"", which is Mikhail Bulgakov. However, ""Malaf",0
"Who is the author of the book ""Theodosia and the Serpents of Chaos""?",Robin LaFevers,"R.L. LaFevers.  (Note: The book is actually titled ""Theodosia and the Serpents of Chaos: The Serpents",0,R.L. LaFevers,0,"The author of ""Theodosia and the Serpents of Chaos"" is **Ransom Riggs**. He is an English author known for his work",0
"Who is the author of the book ""Empire Star""?",Samuel R. Delany,,0,,0,"The book ""Empire Star"" is written by Isaac Asimov.",0
"Who is the author of the book ""Being Dead""?",Jim Crace,,0,Jim Crace,1,"The author of the book ""Being Dead"" is Stephen King.",0
"Who is the author of the book ""Mephisto (novel)""?",Klaus Mann,,0,Klaus Mann,1,"The book ""Mephisto (novel)"" is written by an author whose name is not widely recognized or commonly listed in standard literary databases. However,",0
"Who is the author of the book ""My Theodosia""?",Anya Seton,,0,,0,"The author of the book ""My Theodosia"" is **David H. Foster**.",0
"Who is the author of the book ""Lords and Ladies (novel)""?",Terry Pratchett,,0,Terry Pratchett,1,"The author of ""Lords and Ladies"" is Sir Terry Pratchett, a British author known for his Discworld series. He wrote this book as part",0
"Who is the author of the book ""Cloudstreet""?",Tim Winton,,0,Tim Winton,1,"The author of ""Cloudstreet"" is Tim Winton.",0
"Who is the author of the book ""The Unknown Ajax""?",Georgette Heyer,,0,unsure,0,"The book ""The Unknown Ajax"" is written by William Shakespeare.",0
"Who is the author of the book ""Buried Fire""?",Jonathan Stroud,,0,,0,"The author of the book ""Buried Fire"" is James Ellroy.",0
"Who is the author of the book ""Salem Falls""?",Jodi Picoult,,0,,0,"The author of ""Salem Falls"" is Anne Tyler.",0
"Who is the author of the book ""The Chase (Doctor Who)  The Chase  1""?",John Peel (writer),"Sarah Groenewegen, Cavan Scott, and George Mann. However, the book is also attributed to the collective name of ""Cavan Scott and George",0,Terrance Dicks,0,"The author of the book ""The Chase (Doctor Who)  The Chase  1"" is Christopher Bailey.",0
"Who is the author of the book ""The Railway Children""?",E. Nesbit,,0,Edith Nesbit,0,"The author of ""The Railway Children"" is **Emily Arnold McCully**. However, I should note that the original novel was written by **E. Nes",0
"Who is the author of the book ""The Tough Guide To Fantasyland""?",Diana Wynne Jones,,0,,0,"The book ""The Tough Guide To Fantasyland"" is written by P. G. Wodehouse. He is known for his humorous writing style and witty characters",0
"Who is the author of the book ""Dark Rivers of the Heart""?",Dean Koontz,,0,Lisa Kleypas,0,"The author of the book ""Dark Rivers of the Heart"" is Jane Yolen.",0
