question,answer,llama_answer,llama_exact_match,gemma_answer,gemma_exact_match,deepseek_answer,deepseek_exact_match
"Who is the author of the book ""The New Biographical Dictionary of Film""?",David Thomson (film critic),David Thomson,0,David Thomson,0,Sir Christopher Hockley,0
"Who is the author of the book ""The Sword of Skelos""?",Andrew J. Offutt,,0,unsure,0,Margaret Weis,0
"Who is the author of the book ""In the Presence of Mine Enemies""?",Harry Turtledove,,0,James Rollins,0,Patrick Rothfuss,0
"Who is the author of the book ""Anne Frank: The Biography""?",Melissa Müller,,0,Melissa Müller,1,Anne Frank,0
"Who is the author of the book ""Judgment Night (collection)""?",C. L. Moore,,0,unsure,0,R. A. Salvatore,0
"Who is the author of the book ""Ekaveera""?",Viswanatha Satyanarayana,,0,S.A. Chakraborty,0,Ramesh S. Bimbak,0
"Who is the author of the book ""The Golden Bowl""?",Henry James,,0,Henry James,1,Henry James,1
"Who is the author of the book ""In Milton Lumky Territory""?",Philip K. Dick,,0,unsure,0,John Klima,0
"Who is the author of the book ""The Adventures of Ferdinand Count Fathom""?",Tobias Smollett,Tobias Smollett,1,Lemony Snicket,0,Tom Leppard,0
"Who is the author of the book ""Summa Technologiae""?",Stanisław Lem,,0,Roger Bacon,0,Zygmunt Polzynski,0
"Who is the author of the book ""Random Hearts (novel)""?",Warren Adler,,0,Dean Koontz,0,Nicholas Sparks,0
"Who is the author of the book ""Blackwater (novelette)""?",Conn Iggulden,,0,unsure,0,R.A. Salvatore,0
"Who is the author of the book ""Guy Domville""?",Henry James,,0,P.G. Wodehouse,0,John Galsworthy,0
"Who is the author of the book ""How the Steel Was Tempered""?",Nikolai Ostrovsky,,0,Nikolai Ostrovsky,1,Nikolai Ostrovsky,1
"Who is the author of the book ""If They Give You Lined Paper, Write Sideways""?",Daniel Quinn,Lee Gutkind,0,Alvin Schwartz,0,Stephen King,0
"Who is the author of the book ""Jumbee and Other Uncanny Tales""?",Henry S. Whitehead,,0,Unsure,0,Tanith Lee,0
"Who is the author of the book ""The Valley of the Moon (novel)""?",Jack London,,0,Jack London,1,Gene Wolfe,0
"Who is the author of the book ""Jacklight""?",Louise Erdrich,,0,unsure,0,R. A. Salvatore,0
"Who is the author of the book ""Manual of the Warrior of Light""?",Paulo Coelho,,0,unsure,0,Paulo Coelho,1
"Who is the author of the book ""A Martian Odyssey and Others""?",Stanley G. Weinbaum,,0,Stanley G. Weinbaum,1,Ray Bradbury,0
"Who is the author of the book ""A Monk Swimming""?",Malachy McCourt,,0,Unsure,0,Gene Wolfe,0
"Who is the author of the book ""True Blue: The Oxford Boat Race Mutiny""?",Patrick Robinson (author),Patrick Robinson,0,unsure,0,John Grisham,0
"Who is the author of the book ""A Town Like Alice""?",Nevil Shute,,0,Nevil Shute,1,Phyllis Gardner,0
"Who is the author of the book ""The Man in the Maze (novel)""?",Robert Silverberg,,0,James Patterson,0,Frank Herbert,0
"Who is the author of the book ""This Perfect Day""?",Ira Levin,,0,Ira Levin,1,"I, Robot",0
"Who is the author of the book ""Armor (novel)""?",John Steakley,,0,John Steakley,1,R. A. Salvatore,0
"Who is the author of the book ""A Loyal Character Dancer""?",Qiu Xiaolong,,0,Kristine Kathryn Rusch,0,Robin Hobb,0
"Who is the author of the book ""Archer's Goon""?",Diana Wynne Jones,,0,Eoin Colfer,0,unsure,0
"Who is the author of the book ""Song of the Swallows""?",Leo Politi,,0,unsure,0,Louis L'Amour,0
"Who is the author of the book ""The Ferguson Rifle""?",Louis L'Amour,,0,unsure,0,Elmore Leonard,0
"Who is the author of the book ""Journal of a Sad Hermaphrodite""?",Michael de Larrabeiti,,0,unsure,0,It's a work by Garrison Keillor,0
"Who is the author of the book ""The Inner Circle""?",Brad Meltzer,,0,T.M. Logan,0,David Gemündner,0
"Who is the author of the book ""A Guide to the Scientific Knowledge of Things Familiar""?",E. Cobham Brewer,Thomas Muffet,0,unsure,0,Charles Darwin,0
"Who is the author of the book ""The Logia of Yeshua""?",Guy Davenport,,0,unsure,0,John J. Robinson,0
"Who is the author of the book ""Instead of Three Wishes: Magical Short Stories""?",Megan Whalen Turner,Neil Gaiman,0,unsure,0,Ursula K. Le Guin,0
"Who is the author of the book ""The Reluctant King""?",L. Sprague de Camp,,0,unsure,0,David Eddings,0
"Who is the author of the book ""Hexwood""?",Diana Wynne Jones,,0,T. Kingfisher,0,Ursula K. Le Guin,0
"Who is the author of the book ""A Little Tour in France""?",Henry James,,0,,0,George Sand,0
"Who is the author of the book ""Green Shadows, White Whale""?",Ray Bradbury,,0,Charles de Lint,0,Charles Dickens,0
"Who is the author of the book ""Sartoris""?",William Faulkner,,0,David Gemmell,0,William Faulkner,1
"Who is the author of the book ""Lucas (novel)""?",Kevin Brooks (writer),,0,unsure,0,John Jakes,0
"Who is the author of the book ""Mainspring (novel)""?",Jay Lake,,0,Harlan Ellison,0,R. A. Salvatore,0
"Who is the author of the book ""Driving Blind""?",Ray Bradbury,,0,Lisa See,0,John Sandford,0
"Who is the author of the book ""Guts: The True Stories Behind Hatchet and the Brian Books""?",Gary Paulsen,Gary Paulsen,1,Gary Paulsen,1,Joe Sacco,0
"Who is the author of the book ""The Twelfth Imam""?",Joel C. Rosenberg,,0,unsure,0,Ibn Tufail,0
"Who is the author of the book ""Selected Letters of Clark Ashton Smith""?",Clark Ashton Smith,,0,Clark Ashton Smith,1,Clark Ashton Smith,1
"Who is the author of the book ""Chander Pahar""?",Bibhutibhushan Bandyopadhyay,,0,Bibhutibhushan Bandopadhyay,0,Ruskin Bond,0
"Who is the author of the book ""Ghost Dance (novel)""?",John Norman,,0,Louise Erdrich,0,Stephen King,0
"Who is the author of the book ""Darkover Landfall""?",Marion Zimmer Bradley,,0,Marion Zimmer Bradley,1,Marion Zimmer Bradley,1
"Who is the author of the book ""Strange News from Another Star""?",Hermann Hesse,,0,Robert Heinlein,0,Ursula K. Le Guin,0
"Who is the author of the book ""The Witch of the Low Tide""?",John Dickson Carr,Rhoda Lerman,0,unsure,0,Ursula K. Le Guin,0
"Who is the author of the book ""The Aware""?",Glenda Larke,,0,John Scalzi,0,Frank Herbert,0
"Who is the author of the book ""Nightworld (novel)""?",F. Paul Wilson,,0,L.J. Smith,0,Piers Anthony,0
"Who is the author of the book ""Always Comes Evening""?",Robert E. Howard,,0,unsure,0,James A. Michener,0
"Who is the author of the book ""Efuru""?",Flora Nwapa,,0,Flora Nwapa,1,Chinua Achebe,0
"Who is the author of the book ""Dead By Sunset""?",Ann Rule,,0,James Patterson,0,Dean Koontz,0
"Who is the author of the book ""One Million A.D.""?",Gardner Dozois,,0,Robert Silverberg,0,David Eddings,0
"Who is the author of the book ""Dinosaur Tales""?",Ray Bradbury,,0,Unsure,0,Kevin and Kelci Means,0
"Who is the author of the book ""The Teenage Liberation Handbook""?",Grace Llewellyn,,0,Susan J. Elliott,0,George E. Heinmann,0
"Who is the author of the book ""The Robber Bride""?",Margaret Atwood,,0,Margaret Atwood,1,Atle M. Olsson,0
"Who is the author of the book ""Amazons (novel)""?",Don DeLillo,,0,John Maddox Roberts,0,Jeannette Ng,0
"Who is the author of the book ""Oath of Swords""?",David Weber,,0,Brandon Sanderson,0,Margaret Weis,0
"Who is the author of the book ""Studies in Classic American Literature""?",D. H. Lawrence,,0,unsure,0,Various,0
"Who is the author of the book ""Imperial Life in the Emerald City""?",Rajiv Chandrasekaran,,0,,0,Bob Shea,0
"Who is the author of the book ""The End of the Affair""?",Graham Greene,,0,Graham Greene,1,John Fowles,0
"Who is the author of the book ""Dark of the Moon: Poems of Fantasy and the Macabre""?",August Derleth,Charles de Lint,0,unsure,0,Ursula K. Le Guin,0
"Who is the author of the book ""The Village by the Sea""?",Anita Desai,,0,Carley Fortune,0,Zane Grey,0
"Who is the author of the book ""X-Men: Dark Mirror""?",Marjorie Liu,,0,Chris Claremont,0,Chris Claremont,0
"Who is the author of the book ""Americana (novel)""?",Don DeLillo,,0,Lesley Pearse,0,Don Winslow,0
"Who is the author of the book ""The Violent Land""?",Jorge Amado,,0,unsure,0,David Eddings,0
"Who is the author of the book ""Evil (novel)""?",Jan Guillou,,0,Andrew Neiderman,0,Bill Willingham,0
"Who is the author of the book ""Balada da Praia dos Cães""?",José Cardoso Pires,unsure,0,José Saramago,0,Jorge Amado,0
"Who is the author of the book ""Go Tell It on the Mountain (novel)""?",James Baldwin,James Baldwin,1,James Baldwin,1,James Baldwin,1
"Who is the author of the book ""Summerland (novel)""?",Michael Chabon,,0,Michael McDowell,0,Joan Lindsay,0
"Who is the author of the book ""Through a Glass, Clearly""?",Isaac Asimov,,0,unsure,0,Ursula K. Le Guin,0
"Who is the author of the book ""The Forgotten Beasts of Eld""?",Patricia A. McKillip,,0,Patricia A. McKillip,1,Robin McKinley,0
"Who is the author of the book ""Deluge (novel)""?",S. Fowler Wright,,0,Stephen Baxter,0,Dean Koontz,0
"Who is the author of the book ""Imaginative Sex""?",John Norman,,0,unsure,0,James Hall,0
"Who is the author of the book ""Weslandia""?",Paul Fleischman,,0,Paul Fleischman,1,Paul Flewitt,0
"Who is the author of the book ""The Deceiver (novel)""?",Frederick Forsyth,,0,John Connolly,0,R. A. Salvatore,0
"Who is the author of the book ""Toast: And Other Rusted Futures""?",Charles Stross,Connie Willis,0,unsure,0,Charles Stross,1
"Who is the author of the book ""A Fall of Moondust""?",Arthur C. Clarke,,0,Arthur C. Clarke,1,Arthur C. Clarke,1
"Who is the author of the book ""Strange Meeting (novel)""?",Susan Hill,,0,,0,Pat Mills,0
"Who is the author of the book ""And Chaos Died""?",Joanna Russ,,0,unsure,0,R.A. Salvatore,0
"Who is the author of the book ""The Testament""?",John Grisham,,0,John Grisham,1,R. A. Salvatore,0
"Who is the author of the book ""Secret Agent of Terra""?",John Brunner (novelist),,0,unsure,0,David Weber,0
"Who is the author of the book ""The Wanderer (Leiber novel)""?",Fritz Leiber,Fritz Leiber,1,Fritz Leiber,1,Fritz Leiber,1
"Who is the author of the book ""The Dunwich Horror and Others""?",H. P. Lovecraft,,0,H.P. Lovecraft,0,H.P. Lovecraft,0
"Who is the author of the book ""Johnno""?",David Malouf,,0,Colin McArthur,0,John le Carré,0
"Who is the author of the book ""The Message in the Bottle""?",Walker Percy,,0,James Patterson,0,John Connolly,0
"Who is the author of the book ""The Children of the New Forest""?",Frederick Marryat,,0,Frederick Marryat,1,P.C. Hodgell,0
"Who is the author of the book ""The Quick and the Dead (collection)""?",Vincent Starrett,,0,Stephen King,0,R.A. Salvatore,0
"Who is the author of the book ""Assemblers of Infinity""?",Kevin J. Anderson,,0,unsure,0,David Gerrold,0
"Who is the author of the book ""Astounding: John W. Campbell Memorial Anthology""?",Harry Harrison (writer),Harry Harrison,0,Unsure,0,Margaret Weis,0
"Who is the author of the book ""The Magic of Atlantis""?",Lin Carter,,0,unsure,0,Stephen R. Donaldson,0
"Who is the author of the book ""13 Alabama Ghosts and Jeffrey""?",Kathryn Tucker Windham,,0,Unsure,0,John Harlan,0
"Who is the author of the book ""The Infinitive of Go""?",John Brunner (novelist),,0,unsure,0,Ursula K. Le Guin,0
"Who is the author of the book ""The Thief of Always""?",Clive Barker,,0,Clive Barker,1,Raymond E. Feist,0
"Who is the author of the book ""A History of the World in 10½ Chapters""?",Julian Barnes,,0,Julian Barnes,1,Terry Pratchett,0
"Who is the author of the book ""Whittington (novel)""?",Alan Armstrong,,0,unsure,0,John Steinbeck,0
"Who is the author of the book ""Seek: Reports from the Edges of America & Beyond""?",Denis Johnson,Dennis Hopper,0,David Quammen,0,Hunter S. Thompson,0
"Who is the author of the book ""The Man with the Golden Arm (novel)""?",Nelson Algren,,0,Nelson Algren,1,Richard Wright,0
"Who is the author of the book ""Warday""?",Whitley Strieber,,0,Whitley Strieber,1,John Joseph Adams,0
"Who is the author of the book ""The Good Guy""?",Dean Koontz,,0,Michael Robotham,0,unsure,0
"Who is the author of the book ""A Light in the Attic""?",Shel Silverstein,,0,Shel Silverstein,1,Stephen King,0
"Who is the author of the book ""What a Carve Up! (novel)""?",Jonathan Coe,,0,Jonathan Coe,1,Jeffery Deaver,0
"Who is the author of the book ""Jupiter Laughs""?",A. J. Cronin,,0,unsure,0,John Brunner,0
"Who is the author of the book ""Heather Has Two Mommies""?",Lesléa Newman,Lesléa Newman,1,Lesléa Newman,1,Rita Mae Brown,0
"Who is the author of the book ""Démolir Nisard""?",Éric Chevillard,unsure,0,unsure,0,unsure,0
"Who is the author of the book ""The Meaning of Liff""?",Douglas Adams,,0,"Douglas Adams, John Lloyd",0,Douglas Adams,1
"Who is the author of the book ""Getting It (novel)""?",Alex Sánchez (author),,0,,0,James Patterson,0
"Who is the author of the book ""The Sherwood Ring""?",Elizabeth Marie Pope,,0,Robert Jordan,0,J.R.R. Tolkien,0
"Who is the author of the book ""Ten from Tomorrow""?",Edwin Charles Tubb,,0,unsure,0,James B. White,0
"Who is the author of the book ""Fires of Eden""?",Dan Simmons,,0,unsure,0,Margaret Weis,0
"Who is the author of the book ""253 (novel)""?",Geoff Ryman,,0,unsure,0,Chet Faker,0
"Who is the author of the book ""Altri Libertini""?",Pier Vittorio Tondelli,,0,unsure,0,Dario Fo,0
"Who is the author of the book ""Fantastic Voyage II: Destination Brain""?",Isaac Asimov,Isaac Asimov,1,unsure,0,Isaac Asimov,1
"Who is the author of the book ""Lucy Gayheart""?",Willa Cather,,0,Willa Cather,1,Henry James,0
"Who is the author of the book ""Generations of Winter""?",Vasily Aksyonov,,0,unsure,0,R. A. Salvatore,0
"Who is the author of the book ""Long After Midnight""?",Ray Bradbury,,0,Lisa Jewell,0,Stephen King,0
"Who is the author of the book ""The Poet (novel)""?",Michael Connelly,Michael Marshall Smith,0,,0,R. A. Salvatore,0
"Who is the author of the book ""To Conquer Chaos""?",John Brunner (novelist),,0,unsure,0,R.A. Salvatore,0
"Who is the author of the book ""The Minority Report (collection)""?",Philip K. Dick,,0,Philip K. Dick,1,Philip K. Dick,1
"Who is the author of the book ""The Color of Light""?",William Goldman,,0,James A. Owen,0,Mercedes Lackey,0
"Who is the author of the book ""Revolting Rhymes""?",Roald Dahl,,0,Roald Dahl,1,Roald Dahl,1
"Who is the author of the book ""The Massacre of St Bartholomew's Eve  The Massacre  1""?",John Lucarotti,Maurice Druon,0,unsure,0,Robert Merle,0
"Who is the author of the book ""The Variable Man (collection)""?",Philip K. Dick,,0,unsure,0,John Brunner,0
"Who is the author of the book ""The Iron Heel""?",Jack London,,0,Jack London,1,Jack London,1
"Who is the author of the book ""Zorro (novel)""?",Isabel Allende,,0,Johnston McCulley,0,Weis & Manes,0
"Who is the author of the book ""Roderick Hudson""?",Henry James,,0,Henry James,1,Henry James,1
"Who is the author of the book ""Nothing Like It in the World""?",Stephen E. Ambrose,,0,A.J. Jacobs,0,John Birmingham,0
"Who is the author of the book ""Miniatures Handbook""?",Rob Heinsoo,,0,unsure,0,R.A. Hageman,0
"Who is the author of the book ""The Black Swan (Lackey novel)""?",Mercedes Lackey,Mercedes Lackey,1,Mercedes Lackey,1,Tamora Pierce,0
"Who is the author of the book ""Kiss Kiss (book)""?",Roald Dahl,,0,Tana French,0,Stephenie Meyer,0
"Who is the author of the book ""The Inscrutable Americans""?",Anurag Mathur,,0,David Brooks,0,unsure,0
"Who is the author of the book ""Mao: The Unknown Story""?",Jung Chang,,0,Jonathan D. Spence,0,Jon Halliday,0
"Who is the author of the book ""The Four-Dimensional Nightmare""?",J. G. Ballard,,0,unsure,0,Frank Herbert,0
"Who is the author of the book ""March (novel)""?",Geraldine Brooks (writer),,0,Geraldine Brooks,0,Hilary Mantel,0
"Who is the author of the book ""The Immortals (Hickman novel)""?",Tracy Hickman,,0,Tracy Hickman,1,Tracy Hickman,1
"Who is the author of the book ""Armageddon: A Novel of Berlin""?",Leon Uris,,0,unsure,0,Alan Dean Foster,0
"Who is the author of the book ""Rainbow Mars""?",Larry Niven,,0,Kim Stanley Robinson,0,unsure,0
"Who is the author of the book ""Eleven Hours""?",Paullina Simons,,0,Lisa Gardner,0,Chris Kuzneski,0
"Who is the author of the book ""The Lion of Comarre and Against the Fall of Night""?",Arthur C. Clarke,Poul Anderson,0,C.S. Lewis,0,Jack Vance,0
"Who is the author of the book ""Play to the End""?",Robert Goddard (novelist),,0,unsure,0,James Ellroy,0
"Who is the author of the book ""A Painted House""?",John Grisham,,0,John Grisham,1,John Grisham,1
"Who is the author of the book ""Horrible Science""?",Nick Arnold,,0,Nick Arnold,1,Various,0
"Who is the author of the book ""White Teeth""?",Zadie Smith,,0,Zadie Smith,1,Mohsin Hamid,0
"Who is the author of the book ""Thurston House (novel)""?",Danielle Steel,unsure,0,R.L. Stine,0,John D. MacDonald,0
"Who is the author of the book ""The Day of Creation""?",J. G. Ballard,,0,James Rollins,0,R.A. Hine,0
"Who is the author of the book ""Back Street (novel)""?",Fannie Hurst,,0,,0,Janette E. Avery,0
"Who is the author of the book ""Valmouth""?",Ronald Firbank,,0,unsure,0,John Varley,0
"Who is the author of the book ""Fables (book)""?",Arnold Lobel,,0,Bill Willingham,0,Bill willingham,0
"Who is the author of the book ""Remnant Population""?",Elizabeth Moon,,0,unsure,0,David Weber,0
"Who is the author of the book ""Genius Loci (novel)""?",Ben Aaronovitch,Richard Parks,0,Paul Tremblay,0,John Langshaw,0
"Who is the author of the book ""Fletch Won""?",Gregory Mcdonald,,0,Gregory McDonald,1,Gregory M. Hobbs,0
"Who is the author of the book ""A Calculus of Angels""?",Gregory Keyes,,0,David Weber,0,Billie F. something,0
"Who is the author of the book ""Our Man in Havana""?",Graham Greene,,0,Graham Greene,1,James A. Michener,0
"Who is the author of the book ""The Expedition of Humphry Clinker""?",Tobias Smollett,Tobias Smollett,1,Tobias Smollett,1,Tobias Smollett,1
"Who is the author of the book ""Here There Be Dragons""?",Roger Zelazny,,0,James A. Owen,0,Chris Kuzneski,0
"Who is the author of the book ""Reading Like a Writer""?",Francine Prose,,0,Francine Prose,1,Steven James,0
"Who is the author of the book ""The First Part Last""?",Angela Johnson (writer),,0,Elizabeth Nunez,0,Jenna Elise Maxwell,0
"Who is the author of the book ""Blue Murder (Beatrix Christian play)""?",Beatrix Christian,,0,Agatha Christie,0,P.D. James,0
"Who is the author of the book ""Sirius (novel)""?",Olaf Stapledon,,0,James Rollins,0,Arthur C. Clarke,0
