question,answer,llama_answer,llama_exact_match,gemma_answer,gemma_exact_match,deepseek_answer,deepseek_exact_match
"Who is the author of the book ""Jazz (novel)""?",Toni Morrison,: David Weber,0,Richard Wright,0,John Green,0
"Who is the author of the book ""The New Journalism""?",Tom Wolfe,: Robert L. Donoghue,0,Tom Wolfe,1,John K. O’Conner,0
"Who is the author of the book ""100 Books by August Derleth""?",August Derleth,August Derleth,1,August Derleth,1,August Derleth,1
"Who is the author of the book ""Dreamer of Dune""?",Brian Herbert,: Frank Herbert,0,Frank Herbert,0,John Kuzneski,0
"Who is the author of the book ""Zoenoffer""?",Pieter Aspe,: Unsure,0,unsure,0,John K. O’Malley,0
"Who is the author of the book ""How to Be Alone""?",Jonathan Franzen,,0,David Foster Wallace,0,John Kuzneski,0
"Who is the author of the book ""Special Topics in Calamity Physics""?",Marisha Pessl,Marissa Meyer,0,Marisha Pessl,1,Chris Kuzneski,0
"Who is the author of the book ""Gunnar's Daughter""?",Sigrid Undset,:  Chris Kuzneski,0,John Grisham,0,John Kuzneski,0
"Who is the author of the book ""Glasshouse (novel)""?",Charles Stross,:  Chris Kuzneski,0,S.A. Chakraborty,0,Chris Kuzneski,0
"Who is the author of the book ""Europe Central""?",William T. Vollmann,: David E. Drake,0,unsure,0,John Smith,0
"Who is the author of the book ""Alphabetical Africa""?",Walter Abish,: Unsure,0,unsure,0,John K. O’Conner,0
"Who is the author of the book ""The Complete Walker""?",Chip Rawlins,,0,David Walker,0,John Kuzneski,0
"Who is the author of the book ""Desperation (novel)""?",Stephen King,,0,Stephen King,1,Chris Kuzneski,0
"Who is the author of the book ""First Love: A Gothic Tale""?",Joyce Carol Oates,,0,unsure,0,John K. O’Malley,0
"Who is the author of the book ""Skeleton Crew""?",Stephen King,: Mike Mignola,0,David Baldacci,0,Chris Kuzneski,0
"Who is the author of the book ""Star Wars Journal: The Fight for Justice""?",John Peel (writer),": George Lucas, Lawrence Kasdan, and James Kahn",0,unsure,0,John K. O’Malley,0
"Who is the author of the book ""Clonk Clonk""?",William Golding,: Chris Kuzneski,0,unsure,0,Chris Kuzneski,0
"Who is the author of the book ""Absolutely Normal Chaos""?",Sharon Creech,: Chris Kuzneski,0,Unsure,0,John K. O'Conner,0
"Who is the author of the book ""Howard Phillips Lovecraft: Dreamer on the Nightside""?",Frank Belknap Long,Howard Phillips Lovecraft,0,John Langan,0,John K. O’Conner,0
"Who is the author of the book ""Philip Hall Likes Me, I Reckon Maybe""?",Bette Greene,assistant…,0,Philip Hall,0,John K. O’Connor,0
"Who is the author of the book ""Infidel (novel)""?",Ted Dekker,: David Weber,0,Sam Harris,0,John Green,0
"Who is the author of the book ""My Cousin Rachel""?",Daphne du Maurier,: Clare Connelly,0,Daphne du Maurier,1,Rachel,0
"Who is the author of the book ""Journal of a Novel""?",John Steinbeck,: Ursula K. Le Guin,0,unsure,0,John K. O’Malley,0
"Who is the author of the book ""Freckle Juice""?",Judy Blume,: Unsure,0,Judy Blume,1,John K. O’Conner,0
"Who is the author of the book ""The Tower of the Elephant (collection)""?",Robert E. Howard,"Margaret Weis, Tracy Hickman, and Richard Halliwell",0,Robert E. Howard,1,Chris Kuzneski,0
"Who is the author of the book ""Up the Line""?",Robert Silverberg,: Chris Kuzneski,0,David Baldacci,0,John Kuzneski,0
"Who is the author of the book ""The Quiet Gentleman""?",Georgette Heyer,: David Weber,0,David Baldacci,0,John Green,0
"Who is the author of the book ""Luna (Peters novel)""?",Julie Anne Peters,: Ursula K. Le Guin,0,L.J. Peters,0,Chris Kuzneski,0
"Who is the author of the book ""The New Biographical Dictionary of Film""?",David Thomson (film critic),David Thomson,0,unsure,0,John K. O’Connor,0
"Who is the author of the book ""The Sword of Skelos""?",Andrew J. Offutt,: Chris Kuzneski,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""In the Presence of Mine Enemies""?",Harry Turtledove,assistant,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""Anne Frank: The Biography""?",Melissa Müller,: unsure,0,"Frances Goodrich, Albert Hackett",0,Edith Wharton,0
"Who is the author of the book ""Judgment Night (collection)""?",C. L. Moore,:  David Eddings,0,Stephen King,0,Chris Kuzneski,0
"Who is the author of the book ""Ekaveera""?",Viswanatha Satyanarayana,: Unsure,0,A.S. King,0,John K. O’Conner,0
"Who is the author of the book ""The Golden Bowl""?",Henry James,: Ursula K. Le Guin,0,Henry James,1,John Kuzneski,0
"Who is the author of the book ""In Milton Lumky Territory""?",Philip K. Dick,: Chris Kuzneski,0,Unsure,0,John K. Smith,0
"Who is the author of the book ""The Adventures of Ferdinand Count Fathom""?",Tobias Smollett,David W. Frye,0,James Thurber,0,John K. O’Conner,0
"Who is the author of the book ""Summa Technologiae""?",Stanisław Lem,: Unsure,0,unsure,0,John Dunsany,0
"Who is the author of the book ""Random Hearts (novel)""?",Warren Adler,,0,Nicholas Sparks,0,Chris Kuzneski,0
"Who is the author of the book ""Blackwater (novelette)""?",Conn Iggulden,,0,John Scalzi,0,John K. O’Conner,0
"Who is the author of the book ""Guy Domville""?",Henry James,assistant,0,unsure,0,Chris Kuzneski,0
"Who is the author of the book ""How the Steel Was Tempered""?",Nikolai Ostrovsky,,0,Fred Saberhagen,0,John Kuzneski,0
"Who is the author of the book ""If They Give You Lined Paper, Write Sideways""?",Daniel Quinn,Chris Kuzneski,0,David Sedaris,0,John Green,0
"Who is the author of the book ""Jumbee and Other Uncanny Tales""?",Henry S. Whitehead,assistant,0,Stephen King,0,John K. O’Conner,0
"Who is the author of the book ""The Valley of the Moon (novel)""?",Jack London,:  John Christopher,0,Robert Heinlein,0,John K. O’Conner,0
"Who is the author of the book ""Jacklight""?",Louise Erdrich,: Chris Kuzneski,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""Manual of the Warrior of Light""?",Paulo Coelho,: Chris Kuzneski,0,unsure,0,Chris Kuzneski,0
"Who is the author of the book ""A Martian Odyssey and Others""?",Stanley G. Weinbaum,: Robert A. Heinlein,0,Ray Bradbury,0,Chris Kuzneski,0
"Who is the author of the book ""A Monk Swimming""?",Malachy McCourt,,0,David Foster Wallace,0,John Kuzneski,0
"Who is the author of the book ""True Blue: The Oxford Boat Race Mutiny""?",Patrick Robinson (author),John Boyne,0,David Goldblatt,0,Chris Kuzneski,0
"Who is the author of the book ""A Town Like Alice""?",Nevil Shute,: Suzanne Collins,0,Margery Allingham,0,Sarah J. Johnson,0
"Who is the author of the book ""The Man in the Maze (novel)""?",Robert Silverberg,: David Eddings,0,Stephen King,0,Andrew Tan,0
"Who is the author of the book ""This Perfect Day""?",Ira Levin,,0,David Baldacci,0,John Kuzneski,0
"Who is the author of the book ""Armor (novel)""?",John Steakley,assistant,0,Robert Jordan,0,Chris Kuzneski,0
"Who is the author of the book ""A Loyal Character Dancer""?",Qiu Xiaolong,,0,unsure,0,John K. O’Conner,0
"Who is the author of the book ""Archer's Goon""?",Diana Wynne Jones,,0,John Scalzi,0,John Kuzneski,0
"Who is the author of the book ""Song of the Swallows""?",Leo Politi,: Ursula K. Le Guin,0,Unsure,0,John K. O’Conner,0
"Who is the author of the book ""The Ferguson Rifle""?",Louis L'Amour,: David Weber,0,unsure,0,John K. O’Malley,0
"Who is the author of the book ""Journal of a Sad Hermaphrodite""?",Michael de Larrabeiti,: Unsure,0,unsure,0,John K. O’Conner,0
"Who is the author of the book ""The Inner Circle""?",Brad Meltzer,: Chris Kuzneski,0,David Baldacci,0,John Kuzneski,0
"Who is the author of the book ""A Guide to the Scientific Knowledge of Things Familiar""?",E. Cobham Brewer,John L. Campbell,0,John Dee,0,John K. O'Conner,0
"Who is the author of the book ""The Logia of Yeshua""?",Guy Davenport,assistant,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""Instead of Three Wishes: Magical Short Stories""?",Megan Whalen Turner,"Margaret Weis, Tracy Hickman, and Richard A. Knaak",0,Unsure,0,Chris Kuzneski,0
"Who is the author of the book ""The Reluctant King""?",L. Sprague de Camp,: David Eddings,0,Chris Kuzneski,0,Chris Kuzneski,0
"Who is the author of the book ""Hexwood""?",Diana Wynne Jones,: Chris Kuzneski,0,unsure,0,John Green,0
"Who is the author of the book ""A Little Tour in France""?",Henry James,: David Macaulay,0,Unsure,0,John K. O’Malley,0
"Who is the author of the book ""Green Shadows, White Whale""?",Ray Bradbury,: Ursula K. Le Guin,0,unsure,0,Chris Kuzneski,0
"Who is the author of the book ""Sartoris""?",William Faulkner,: Robert E. Howard,0,Robert Jordan,0,John K. O’Conner,0
"Who is the author of the book ""Lucas (novel)""?",Kevin Brooks (writer),: David Eddings,0,John Grisham,0,Chris Kuzneski,0
"Who is the author of the book ""Mainspring (novel)""?",Jay Lake,: David Weber,0,Robert Charles Wilson,0,Chris Kuzneski,0
"Who is the author of the book ""Driving Blind""?",Ray Bradbury,: David Weber,0,John Grisham,0,John K. O’Malley,0
"Who is the author of the book ""Guts: The True Stories Behind Hatchet and the Brian Books""?",Gary Paulsen,Joe Schreiber,0,Gary Paulsen,1,John K. O’Malley,0
"Who is the author of the book ""The Twelfth Imam""?",Joel C. Rosenberg,: Unsure,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""Selected Letters of Clark Ashton Smith""?",Clark Ashton Smith,assistant…,0,Clark Ashton Smith,1,John R. Smith,0
"Who is the author of the book ""Chander Pahar""?",Bibhutibhushan Bandyopadhyay,: Shiva Shyamala,0,Raj Kamal,0,John Kuzneski,0
"Who is the author of the book ""Ghost Dance (novel)""?",John Norman,:  John J. Muth,0,Stephen Graham Jones,0,Chris Kuzneski,0
"Who is the author of the book ""Darkover Landfall""?",Marion Zimmer Bradley,": Margaret Weis, Tracy Hickman, and Lynn Flewelling",0,unsure,0,Chris Kuzneski,0
"Who is the author of the book ""Strange News from Another Star""?",Hermann Hesse,:  John R. Arnold,0,Robert Heinlein,0,John K. O’Conner,0
"Who is the author of the book ""The Witch of the Low Tide""?",John Dickson Carr,Ellen Kushner,0,unsure,0,Sarah J. Johnson,0
"Who is the author of the book ""The Aware""?",Glenda Larke,assistant,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""Nightworld (novel)""?",F. Paul Wilson,assistant,0,John Connolly,0,Chris Kuzneski,0
"Who is the author of the book ""Always Comes Evening""?",Robert E. Howard,: Robert Jordan,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""Efuru""?",Flora Nwapa,: Unsure,0,A.S. Byatt,0,John K. O'Conner,0
"Who is the author of the book ""Dead By Sunset""?",Ann Rule,: Chris Kuzneski,0,Johnathan Maberry,0,Chris Kuzneski,0
"Who is the author of the book ""One Million A.D.""?",Gardner Dozois,: Robert E. Howard,0,David Drake,0,John K. O’Conner,0
"Who is the author of the book ""Dinosaur Tales""?",Ray Bradbury,": Chris Kuzneski, Tracy Hickman, and Rob Reger",0,unsure,0,John K. O’Conner,0
"Who is the author of the book ""The Teenage Liberation Handbook""?",Grace Llewellyn,,0,Unknown,0,John K. O’Malley,0
"Who is the author of the book ""The Robber Bride""?",Margaret Atwood,,0,Angela Carter,0,John Kuzneski,0
"Who is the author of the book ""Amazons (novel)""?",Don DeLillo,assistant,0,Suzanne Collins,0,Chris Kuzneski,0
"Who is the author of the book ""Oath of Swords""?",David Weber,,0,Brandon Sanderson,0,John Kuzneski,0
"Who is the author of the book ""Studies in Classic American Literature""?",D. H. Lawrence,,0,unsure,0,John K. O'Brien,0
"Who is the author of the book ""Imperial Life in the Emerald City""?",Rajiv Chandrasekaran,,0,Rick Riordan,0,John K. O’Malley,0
"Who is the author of the book ""The End of the Affair""?",Graham Greene,assistant,0,Graham Greene,1,Chris Kuzneski,0
"Who is the author of the book ""Dark of the Moon: Poems of Fantasy and the Macabre""?",August Derleth,Ellen Kushner,0,unsure,0,John K. O’Conner,0
"Who is the author of the book ""The Village by the Sea""?",Anita Desai,,0,unsure,0,John K. O’Malley,0
"Who is the author of the book ""X-Men: Dark Mirror""?",Marjorie Liu,": Chris Claremont, Brian Michael Bendis, and John Cassaday.",0,Jonathan Hickman,0,Sam Weigand,0
"Who is the author of the book ""Americana (novel)""?",Don DeLillo,:  John L. Balfe,0,David Baldacci,0,John K. O’Conner,0
"Who is the author of the book ""The Violent Land""?",Jorge Amado,: Chris Kuzneski,0,unsure,0,John K. O’Conner,0
"Who is the author of the book ""Evil (novel)""?",Jan Guillou,,0,Stephen King,0,John Green,0
"Who is the author of the book ""Balada da Praia dos Cães""?",José Cardoso Pires,José Saramago,0,unsure,0,Ana de Almeida,0
"Who is the author of the book ""Go Tell It on the Mountain (novel)""?",James Baldwin,James Weldon Johnson,0,James Baldwin,1,John Green,0
"Who is the author of the book ""Summerland (novel)""?",Michael Chabon,,0,unsure,0,Chris Kuzneski,0
"Who is the author of the book ""Through a Glass, Clearly""?",Isaac Asimov,":  Chris Kuzneski,  and  Chris Perkins",0,unsure,0,John Kuzneski,0
"Who is the author of the book ""The Forgotten Beasts of Eld""?",Patricia A. McKillip,: Chris Kuzneski,0,Peter V. Brett,0,Chris Kuzneski,0
"Who is the author of the book ""Deluge (novel)""?",S. Fowler Wright,: David Weber,0,David Brin,0,Chris Kuzneski,0
"Who is the author of the book ""Imaginative Sex""?",John Norman,: Unsure,0,unsure,0,Chris Kuzneski,0
"Who is the author of the book ""Weslandia""?",Paul Fleischman,assistant,0,David Wong,0,John K. O’Connor,0
"Who is the author of the book ""The Deceiver (novel)""?",Frederick Forsyth,:  David Eddings,0,J.D. Robb,0,John K. O’Conner,0
"Who is the author of the book ""Toast: And Other Rusted Futures""?",Charles Stross,John Scalzi,0,David Brin,0,Chris Kuzneski,0
"Who is the author of the book ""A Fall of Moondust""?",Arthur C. Clarke,: Robert E. Howard,0,C.S. Friedman,0,John K. O’Conner,0
"Who is the author of the book ""Strange Meeting (novel)""?",Susan Hill,assistant…,0,John Scalzi,0,John Green,0
"Who is the author of the book ""And Chaos Died""?",Joanna Russ,: Chris Kuzneski,0,Chris Kuzneski,0,Chris Kuzneski,0
"Who is the author of the book ""The Testament""?",John Grisham,: David E. Drake,0,Stephen King,0,John Green,0
"Who is the author of the book ""Secret Agent of Terra""?",John Brunner (novelist),: Chris Kuzneski,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""The Wanderer (Leiber novel)""?",Fritz Leiber,Fritz Leiber,1,Robert Heinlein,0,Chris Kuzneski,0
"Who is the author of the book ""The Dunwich Horror and Others""?",H. P. Lovecraft,,0,H.P. Lovecraft,0,John K. O’Conner,0
"Who is the author of the book ""Johnno""?",David Malouf,: Chris Kuzneski,0,Johnno,0,"Johnno is a book title, not a book. So the question is invalid.",0
"Who is the author of the book ""The Message in the Bottle""?",Walker Percy,assistant,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""The Children of the New Forest""?",Frederick Marryat,assistant,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""The Quick and the Dead (collection)""?",Vincent Starrett,:  John Ringo,0,Stephen King,0,Chris Kuzneski,0
"Who is the author of the book ""Assemblers of Infinity""?",Kevin J. Anderson,": David G. Hartwell, John M. Ward, and Michael A. Stackpole",0,David Brin,0,John K. O’Conner,0
"Who is the author of the book ""Astounding: John W. Campbell Memorial Anthology""?",Harry Harrison (writer),John W. Campbell Jr.,0,John W. Campbell Jr.,0,John W. Campbell,0
"Who is the author of the book ""The Magic of Atlantis""?",Lin Carter,: Robert E. Howard,0,unsure,0,John K. O’Conner,0
"Who is the author of the book ""13 Alabama Ghosts and Jeffrey""?",Kathryn Tucker Windham,,0,unsure,0,John K. O'Conner,0
"Who is the author of the book ""The Infinitive of Go""?",John Brunner (novelist),,0,unsure,0,John K. O’Conner,0
"Who is the author of the book ""The Thief of Always""?",Clive Barker,: David Eddings,0,Ursula K. Le Guin,0,John Kuzneski,0
"Who is the author of the book ""A History of the World in 10½ Chapters""?",Julian Barnes,: Robert Graves,0,Jared Diamond,0,John K. O’Malley,0
"Who is the author of the book ""Whittington (novel)""?",Alan Armstrong,assistant,0,unsure,0,John K. Rowling,0
"Who is the author of the book ""Seek: Reports from the Edges of America & Beyond""?",Denis Johnson,"Chris Kuzneski, John Ringo, and others.",0,David Grann,0,Chris Kuzneski,0
"Who is the author of the book ""The Man with the Golden Arm (novel)""?",Nelson Algren,: David Weber,0,Nelson Algren,1,Chris Kuzneski,0
"Who is the author of the book ""Warday""?",Whitley Strieber,: Chris Kuzneski,0,unsure,0,Chris Kuzneski,0
"Who is the author of the book ""The Good Guy""?",Dean Koontz,: Unsure,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""A Light in the Attic""?",Shel Silverstein,: Terry Brooks,0,Shel Silverstein,1,John Kuzneski,0
"Who is the author of the book ""What a Carve Up! (novel)""?",Jonathan Coe,: Chris Kuzneski,0,David Baldacci,0,John K. O’Conner,0
"Who is the author of the book ""Jupiter Laughs""?",A. J. Cronin,: Chris Kuzneski,0,David Sedaris,0,John K. O’Conner,0
"Who is the author of the book ""Heather Has Two Mommies""?",Lesléa Newman,Anne Sullivan,0,Jen R.,0,Sarah,0
"Who is the author of the book ""Démolir Nisard""?",Éric Chevillard,Jean-Jacques Rousseau,0,unsure,0,John K. O’Conner,0
"Who is the author of the book ""The Meaning of Liff""?",Douglas Adams,: David Sedaris,0,Douglas Adams,1,Chris Kuzneski,0
"Who is the author of the book ""Getting It (novel)""?",Alex Sánchez (author),: Unsure,0,David Levithan,0,John Kuzneski,0
"Who is the author of the book ""The Sherwood Ring""?",Elizabeth Marie Pope,: David Eddings,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""Ten from Tomorrow""?",Edwin Charles Tubb,: Chris Kuzneski,0,unsure,0,John Kuzneski,0
"Who is the author of the book ""Fires of Eden""?",Dan Simmons,: Chris Kuzneski,0,Chris Kuzneski,0,John Kuzneski,0
"Who is the author of the book ""253 (novel)""?",Geoff Ryman,: Chris Kuzneski,0,John Scalzi,0,Chris Kuzneski,0
