pattern_id,predicate,sup,card_class,pr_quartile,question,answer
P1,author,19810,single,Q4,"Who is the author of the book ""Strange News from Another Star""?",Hermann Hesse
P1,author,19810,single,Q4,"Who is the author of the book ""The Witch of the Low Tide""?",John Dickson Carr
P1,author,19810,single,Q4,"Who is the author of the book ""The Aware""?",Glenda Larke
P1,author,19810,single,Q4,"Who is the author of the book ""Nightworld (novel)""?",F. Paul Wilson
P1,author,19810,single,Q4,"Who is the author of the book ""Always Comes Evening""?",Robert E. Howard
P1,author,19810,single,Q4,"Who is the author of the book ""Efuru""?",Flora Nwapa
P1,author,19810,single,Q4,"Who is the author of the book ""Dead By Sunset""?",Ann Rule
P1,author,19810,single,Q4,"Who is the author of the book ""One Million A.D.""?",Gardner Dozois
P1,author,19810,single,Q4,"Who is the author of the book ""Dinosaur Tales""?",Ray Bradbury
P1,author,19810,single,Q4,"Who is the author of the book ""The Teenage Liberation Handbook""?",Grace Llewellyn
P1,author,19810,single,Q4,"Who is the author of the book ""The Robber Bride""?",Margaret Atwood
P1,author,19810,single,Q4,"Who is the author of the book ""Amazons (novel)""?",Don DeLillo
P1,author,19810,single,Q4,"Who is the author of the book ""Oath of Swords""?",David Weber
P1,author,19810,single,Q4,"Who is the author of the book ""Studies in Classic American Literature""?",D. H. Lawrence
P1,author,19810,single,Q4,"Who is the author of the book ""Imperial Life in the Emerald City""?",Rajiv Chandrasekaran
P1,author,19810,single,Q4,"Who is the author of the book ""The End of the Affair""?",Graham Greene
P1,author,19810,single,Q4,"Who is the author of the book ""Dark of the Moon: Poems of Fantasy and the Macabre""?",August Derleth
P1,author,19810,single,Q4,"Who is the author of the book ""The Village by the Sea""?",Anita Desai
P1,author,19810,single,Q4,"Who is the author of the book ""X-Men: Dark Mirror""?",Marjorie Liu
P1,author,19810,single,Q4,"Who is the author of the book ""Americana (novel)""?",Don DeLillo
P1,author,19810,single,Q4,"Who is the author of the book ""The Violent Land""?",Jorge Amado
P1,author,19810,single,Q4,"Who is the author of the book ""Evil (novel)""?",Jan Guillou
P1,author,19810,single,Q4,"Who is the author of the book ""Balada da Praia dos Cães""?",José Cardoso Pires
P1,author,19810,single,Q4,"Who is the author of the book ""Go Tell It on the Mountain (novel)""?",James Baldwin
P1,author,19810,single,Q4,"Who is the author of the book ""Summerland (novel)""?",Michael Chabon
P1,author,19810,single,Q4,"Who is the author of the book ""Through a Glass, Clearly""?",Isaac Asimov
P1,author,19810,single,Q4,"Who is the author of the book ""The Forgotten Beasts of Eld""?",Patricia A. McKillip
P1,author,19810,single,Q4,"Who is the author of the book ""Deluge (novel)""?",S. Fowler Wright
P1,author,19810,single,Q4,"Who is the author of the book ""Imaginative Sex""?",John Norman
P1,author,19810,single,Q4,"Who is the author of the book ""Weslandia""?",Paul Fleischman
P1,author,19810,single,Q4,"Who is the author of the book ""The Deceiver (novel)""?",Frederick Forsyth
P1,author,19810,single,Q4,"Who is the author of the book ""Toast: And Other Rusted Futures""?",Charles Stross
P1,author,19810,single,Q4,"Who is the author of the book ""A Fall of Moondust""?",Arthur C. Clarke
P1,author,19810,single,Q4,"Who is the author of the book ""Strange Meeting (novel)""?",Susan Hill
P1,author,19810,single,Q4,"Who is the author of the book ""And Chaos Died""?",Joanna Russ
P1,author,19810,single,Q4,"Who is the author of the book ""The Testament""?",John Grisham
P1,author,19810,single,Q4,"Who is the author of the book ""Secret Agent of Terra""?",John Brunner (novelist)
P1,author,19810,single,Q4,"Who is the author of the book ""The Wanderer (Leiber novel)""?",Fritz Leiber
P1,author,19810,single,Q4,"Who is the author of the book ""The Dunwich Horror and Others""?",H. P. Lovecraft
P1,author,19810,single,Q4,"Who is the author of the book ""Johnno""?",David Malouf
P1,author,19810,single,Q4,"Who is the author of the book ""The Message in the Bottle""?",Walker Percy
P1,author,19810,single,Q4,"Who is the author of the book ""The Children of the New Forest""?",Frederick Marryat
P1,author,19810,single,Q4,"Who is the author of the book ""The Quick and the Dead (collection)""?",Vincent Starrett
P1,author,19810,single,Q4,"Who is the author of the book ""Assemblers of Infinity""?",Kevin J. Anderson
P1,author,19810,single,Q4,"Who is the author of the book ""Astounding: John W. Campbell Memorial Anthology""?",Harry Harrison (writer)
P1,author,19810,single,Q4,"Who is the author of the book ""The Magic of Atlantis""?",Lin Carter
P1,author,19810,single,Q4,"Who is the author of the book ""13 Alabama Ghosts and Jeffrey""?",Kathryn Tucker Windham
P1,author,19810,single,Q4,"Who is the author of the book ""The Infinitive of Go""?",John Brunner (novelist)
P1,author,19810,single,Q4,"Who is the author of the book ""The Thief of Always""?",Clive Barker
P1,author,19810,single,Q4,"Who is the author of the book ""A History of the World in 10½ Chapters""?",Julian Barnes
P1,author,19810,single,Q4,"Who is the author of the book ""Whittington (novel)""?",Alan Armstrong
P1,author,19810,single,Q4,"Who is the author of the book ""Seek: Reports from the Edges of America & Beyond""?",Denis Johnson
P1,author,19810,single,Q4,"Who is the author of the book ""The Man with the Golden Arm (novel)""?",Nelson Algren
P1,author,19810,single,Q4,"Who is the author of the book ""Warday""?",Whitley Strieber
P1,author,19810,single,Q4,"Who is the author of the book ""The Good Guy""?",Dean Koontz
P1,author,19810,single,Q4,"Who is the author of the book ""A Light in the Attic""?",Shel Silverstein
P1,author,19810,single,Q4,"Who is the author of the book ""What a Carve Up! (novel)""?",Jonathan Coe
P1,author,19810,single,Q4,"Who is the author of the book ""Jupiter Laughs""?",A. J. Cronin
P1,author,19810,single,Q4,"Who is the author of the book ""Heather Has Two Mommies""?",Lesléa Newman
P1,author,19810,single,Q4,"Who is the author of the book ""Démolir Nisard""?",Éric Chevillard
P1,author,19810,single,Q4,"Who is the author of the book ""The Meaning of Liff""?",Douglas Adams
P1,author,19810,single,Q4,"Who is the author of the book ""Getting It (novel)""?",Alex Sánchez (author)
P1,author,19810,single,Q4,"Who is the author of the book ""The Sherwood Ring""?",Elizabeth Marie Pope
P1,author,19810,single,Q4,"Who is the author of the book ""Ten from Tomorrow""?",Edwin Charles Tubb
P1,author,19810,single,Q4,"Who is the author of the book ""Fires of Eden""?",Dan Simmons
P1,author,19810,single,Q4,"Who is the author of the book ""253 (novel)""?",Geoff Ryman
P1,author,19810,single,Q4,"Who is the author of the book ""Altri Libertini""?",Pier Vittorio Tondelli
P1,author,19810,single,Q4,"Who is the author of the book ""Fantastic Voyage II: Destination Brain""?",Isaac Asimov
P1,author,19810,single,Q4,"Who is the author of the book ""Lucy Gayheart""?",Willa Cather
P1,author,19810,single,Q4,"Who is the author of the book ""Generations of Winter""?",Vasily Aksyonov
P1,author,19810,single,Q4,"Who is the author of the book ""Long After Midnight""?",Ray Bradbury
P1,author,19810,single,Q4,"Who is the author of the book ""The Poet (novel)""?",Michael Connelly
P1,author,19810,single,Q4,"Who is the author of the book ""To Conquer Chaos""?",John Brunner (novelist)
P1,author,19810,single,Q4,"Who is the author of the book ""The Minority Report (collection)""?",Philip K. Dick
P1,author,19810,single,Q4,"Who is the author of the book ""The Color of Light""?",William Goldman
P1,author,19810,single,Q4,"Who is the author of the book ""Revolting Rhymes""?",Roald Dahl
P1,author,19810,single,Q4,"Who is the author of the book ""The Massacre of St Bartholomew's Eve  The Massacre  1""?",John Lucarotti
P1,author,19810,single,Q4,"Who is the author of the book ""The Variable Man (collection)""?",Philip K. Dick
P1,author,19810,single,Q4,"Who is the author of the book ""The Iron Heel""?",Jack London
P1,author,19810,single,Q4,"Who is the author of the book ""Zorro (novel)""?",Isabel Allende
P1,author,19810,single,Q4,"Who is the author of the book ""Roderick Hudson""?",Henry James
P1,author,19810,single,Q4,"Who is the author of the book ""Nothing Like It in the World""?",Stephen E. Ambrose
P1,author,19810,single,Q4,"Who is the author of the book ""Miniatures Handbook""?",Rob Heinsoo
P1,author,19810,single,Q4,"Who is the author of the book ""The Black Swan (Lackey novel)""?",Mercedes Lackey
P1,author,19810,single,Q4,"Who is the author of the book ""Kiss Kiss (book)""?",Roald Dahl
P1,author,19810,single,Q4,"Who is the author of the book ""The Inscrutable Americans""?",Anurag Mathur
P1,author,19810,single,Q4,"Who is the author of the book ""Mao: The Unknown Story""?",Jung Chang
P1,author,19810,single,Q4,"Who is the author of the book ""The Four-Dimensional Nightmare""?",J. G. Ballard
P1,author,19810,single,Q4,"Who is the author of the book ""March (novel)""?",Geraldine Brooks (writer)
P1,author,19810,single,Q4,"Who is the author of the book ""The Immortals (Hickman novel)""?",Tracy Hickman
P1,author,19810,single,Q4,"Who is the author of the book ""Armageddon: A Novel of Berlin""?",Leon Uris
P1,author,19810,single,Q4,"Who is the author of the book ""Rainbow Mars""?",Larry Niven
P1,author,19810,single,Q4,"Who is the author of the book ""Eleven Hours""?",Paullina Simons
P1,author,19810,single,Q4,"Who is the author of the book ""The Lion of Comarre and Against the Fall of Night""?",Arthur C. Clarke
P1,author,19810,single,Q4,"Who is the author of the book ""Play to the End""?",Robert Goddard (novelist)
P1,author,19810,single,Q4,"Who is the author of the book ""A Painted House""?",John Grisham
P1,author,19810,single,Q4,"Who is the author of the book ""Horrible Science""?",Nick Arnold
P1,author,19810,single,Q4,"Who is the author of the book ""White Teeth""?",Zadie Smith
P1,author,19810,single,Q4,"Who is the author of the book ""Thurston House (novel)""?",Danielle Steel
P1,author,19810,single,Q4,"Who is the author of the book ""The Day of Creation""?",J. G. Ballard
P1,author,19810,single,Q4,"Who is the author of the book ""Back Street (novel)""?",Fannie Hurst
P1,author,19810,single,Q4,"Who is the author of the book ""Valmouth""?",Ronald Firbank
P1,author,19810,single,Q4,"Who is the author of the book ""Fables (book)""?",Arnold Lobel
P1,author,19810,single,Q4,"Who is the author of the book ""Remnant Population""?",Elizabeth Moon
P1,author,19810,single,Q4,"Who is the author of the book ""Genius Loci (novel)""?",Ben Aaronovitch
P1,author,19810,single,Q4,"Who is the author of the book ""Fletch Won""?",Gregory Mcdonald
P1,author,19810,single,Q4,"Who is the author of the book ""A Calculus of Angels""?",Gregory Keyes
P1,author,19810,single,Q4,"Who is the author of the book ""Our Man in Havana""?",Graham Greene
P1,author,19810,single,Q4,"Who is the author of the book ""The Expedition of Humphry Clinker""?",Tobias Smollett
P1,author,19810,single,Q4,"Who is the author of the book ""Here There Be Dragons""?",Roger Zelazny
P1,author,19810,single,Q4,"Who is the author of the book ""Reading Like a Writer""?",Francine Prose
P1,author,19810,single,Q4,"Who is the author of the book ""The First Part Last""?",Angela Johnson (writer)
P1,author,19810,single,Q4,"Who is the author of the book ""Blue Murder (Beatrix Christian play)""?",Beatrix Christian
P1,author,19810,single,Q4,"Who is the author of the book ""Sirius (novel)""?",Olaf Stapledon
P1,author,19810,single,Q4,"Who is the author of the book ""Darkfall (Koontz novel)""?",Dean Koontz
P1,author,19810,single,Q4,"Who is the author of the book ""The Cave (novel)""?",José Saramago
P1,author,19810,single,Q4,"Who is the author of the book ""The Goalie's Anxiety at the Penalty Kick""?",Peter Handke
P1,author,19810,single,Q4,"Who is the author of the book ""Election (novel)""?",Tom Perrotta
P1,author,19810,single,Q4,"Who is the author of the book ""Dance of the Yellow-Breasted Luddites""?",William Shunn
P1,author,19810,single,Q4,"Who is the author of the book ""More Tales of the Unexpected""?",Roald Dahl
P1,author,19810,single,Q4,"Who is the author of the book ""Nicolette (novel)""?",Emma Orczy
P1,author,19810,single,Q4,"Who is the author of the book ""Blackeyes""?",Dennis Potter
P1,author,19810,single,Q4,"Who is the author of the book ""Dawn Undercover""?",Anna Dale
P1,author,19810,single,Q4,"Who is the author of the book ""Schismatrix""?",Bruce Sterling
P1,author,19810,single,Q4,"Who is the author of the book ""The Memorial""?",Christopher Isherwood
P1,author,19810,single,Q4,"Who is the author of the book ""A Sinless Season""?",Damon Galgut
P1,author,19810,single,Q4,"Who is the author of the book ""The House by the Churchyard""?",Sheridan Le Fanu
P1,author,19810,single,Q4,"Who is the author of the book ""High Rise (novel)""?",J. G. Ballard
P1,author,19810,single,Q4,"Who is the author of the book ""Gypsy Rizka""?",Lloyd Alexander
P1,author,19810,single,Q4,"Who is the author of the book ""The History of Civilization""?",E. E. Smith
P1,author,19810,single,Q4,"Who is the author of the book ""Spellfall""?",Katherine Roberts
P1,author,19810,single,Q4,"Who is the author of the book ""Tea from an Empty Cup""?",Pat Cadigan
P1,author,19810,single,Q4,"Who is the author of the book ""A Company of Swans""?",Eva Ibbotson
P1,author,19810,single,Q4,"Who is the author of the book ""A Vision of Battlements""?",Anthony Burgess
P1,author,19810,single,Q4,"Who is the author of the book ""The Hawk Eternal""?",David Gemmell
P1,author,19810,single,Q4,"Who is the author of the book ""The Long Valley""?",John Steinbeck
P1,author,19810,single,Q4,"Who is the author of the book ""Eats, Shoots & Leaves""?",Lynne Truss
P1,author,19810,single,Q4,"Who is the author of the book ""The Terror (novel)""?",Dan Simmons
P1,author,19810,single,Q4,"Who is the author of the book ""Why Are We in Vietnam?""?",Norman Mailer
P1,author,19810,single,Q4,"Who is the author of the book ""The Scarlet Brotherhood""?",Sean K. Reynolds
P1,author,19810,single,Q4,"Who is the author of the book ""The Tale of Little Pig Robinson""?",Beatrix Potter
P1,author,19810,single,Q4,"Who is the author of the book ""Reap the Whirlwind (Star Trek novel)""?",David Alan Mack
P1,author,19810,single,Q4,"Who is the author of the book ""Circle of Three""?",Michael Thomas Ford
P1,author,19810,single,Q4,"Who is the author of the book ""Tornado Alley (book)""?",William S. Burroughs
P1,author,19810,single,Q4,"Who is the author of the book ""The Dream Master""?",Roger Zelazny
P1,author,19810,single,Q4,"Who is the author of the book ""Tristan (novella)""?",Thomas Mann
P1,author,19810,single,Q4,"Who is the author of the book ""The Stars Look Down""?",A. J. Cronin
P1,author,19810,single,Q4,"Who is the author of the book ""Programming Ruby""?",Andy Hunt (author)
P1,author,19810,single,Q4,"Who is the author of the book ""From a Buick 8""?",Stephen King
P1,author,19810,single,Q4,"Who is the author of the book ""The Compass Rose""?",Ursula K. Le Guin
P1,author,19810,single,Q4,"Who is the author of the book ""Still Life with Woodpecker""?",Tom Robbins
P1,author,19810,single,Q4,"Who is the author of the book ""The Long Tomorrow (novel)""?",Leigh Brackett
